 DealerCd | DealerNm | OperationDt | Region | SalesDistrict | ServiceDistrict | PartsDistrict | PrincipalNm | BillingAddress1 | BillingAddress2 | BillingCity | BillingState | BillingZipCd | Address1 | Address2 | City | State | ZipCd | Phone | Fax | ADI | GeneralManager | UpdatedDt | CreateDt | DealerUrl | DealerEmail | IsCarCareExpress | IsPresidentAward | Latitude | Longitude | Tier3Vendor | ScheduleConsumerUrlNonSSO | IsGenesisBrand | IsExclusiveGenesisBrand | OtherDealerCd | ScheduleServiceVendorId | DealerRating | DealerReviewCount | DealerSurecriticUrl | Computed_ScheduleConsumerUrl | ShopperAssuranceFlag | ShopperAssuranceOnDate | IsAutoHookTD | DealerInventoryURL | RedCapUrl | IsClickToBuy | IsHomeNet | IsDWCP | ServiceCenterPhone | CalltrackingShowroomPhone | CalltrackingServiceCenterPhone | DealerServiceUrl | DealerTestDriveUrl | DealerReviewUrl | ProviderName | IsRoadsterDealerFlag | RoadsterDpid | DRSVendorName | IsRoadsterPricelock | RoadsterPriceUnlockMode | IsIoniqCertified | IsEVGMACertified | CalltrackingShowroomPhoneMobile | CalltrackingServiceCenterPhoneMobile 
MI058|FOX ANN ARBOR HYUNDAI||CE6|CE|CE6|CE6|DANIEL G DEVOS|4001 JACKSON ROAD||ANN ARBOR|MI|48103|4001 JACKSON ROAD||ANN ARBOR|MI|48103|734-663-7770|734-663-5460|7|ANDREW HATCH|2018-02-08 11:28:39|2017-10-16 16:29:45.427000000|www.FoxAnnArborHyundai.com||0|0|42.284183502197266|-83.809471130371094|COBALT|https://consumer.xtime.com/scheduling/?webKey=hma201708290359xx1|0|0||1|4.9024134000000004|931|https://www.surecritic.com/reviews/fox-ann-arbor-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=MI058&VARIANT=HYUNDAI|True|2020-01-02||www.FoxAnnArborHyundai.com/new-inventory/index.htm||0|1|1||734-492-4622|734-492-4621|www.FoxAnnArborHyundai.com/schedule-service.htm|www.FoxAnnArborHyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/fox-ann-arbor-hyundai|Dealer.com|||DDC|||1|0|734-807-3989|734-441-2486
MI059|WILLIAMS HYUNDAI||CE6|CE|CE6|CE6|JEFFREY S WILLIAMS|2845 E. SAGINAW STREET||LANSING|MI|48912|2845 E. SAGINAW STREET||LANSING|MI|48912|517-484-1341|517-484-2661|103|JEFFREY WILLIAMS|2024-08-20 02:30:27.150000000|2018-12-22 02:15:01.367000000|www.lansinghyundai.com||0|0|42.741226196289063|-84.511405944824219|DEALER.COM|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=MI059&externalsource=email&theme=hyundai|1|0||2|4.7434858999999996|169|https://www.surecritic.com/reviews/williams-hyundai|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=MI059&externalsource=email&theme=hyundai|True|2020-01-02||www.lansinghyundai.com/new-inventory/index.htm||1|1|1||517-329-1022|517-329-1011|www.lansinghyundai.com/schedule-service.htm|www.lansinghyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/williams-hyundai|Dealer.com|1|lansinghyundai|RST|N|nolock|1|0|517-883-4567|517-955-3254
MI060|SUBURBAN HYUNDAI OF TROY||CE6|CE|CE6|CE6|BRYAN B DEBOER|1814 MAPLELAWN DRIVE||TROY|MI|48084|1814 MAPLELAWN DRIVE||TROY|MI|48084|248-341-9900|248-731-3483|7|GM CANDIDATE (05/24) JOSHUA ODOERFER|2024-08-20 02:30:27.150000000|2021-04-13 02:15:01.387000000|www.suburbanhyundai.com||0|0|42.551872253417969|-83.175872802734375|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=xtm202103191020xx1|1|0||1||0|https://www.surecritic.com/reviews/suburban-hyundai-of-troy|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=MI060&VARIANT=HYUNDAI|False||0|www.suburbanhyundai.com/new-inventory/index.htm||1|1|1||248-519-4441|248-519-4542|www.suburbanhyundai.com/schedule-service.htm|www.suburbanhyundai.com/hyundai-test-drive.htm||Dealer.com|1|suburbanhyundaioftroy|RST|N|nolock|1|0|248-712-1953|248-290-8751
MI061|LAFONTAINE HYUNDAI OF LIVONIA||CE6|CE|CE6|CE6|RYAN LAFONTAINE|34601 PLYMOUTH ROAD||LIVONIA|MI|48150|34715 PLYMOUTH ROAD||LIVONIA|MI|48150|734-838-0200|734-425-3981|7|GM TBD|2024-08-20 02:30:27.150000000|2021-07-03 02:15:01.597000000|www.lafontainehyundailivonia.com||0|0|42.367317199707031|-83.384864807128906|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=xtm20220906948xx1|1|0||1|4.6497159999999997|81|https://www.surecritic.com/reviews/lafontaine-hyundai-of-livonia|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=MI061&VARIANT=HYUNDAI|False||0|www.lafontainehyundailivonia.com/searchnew.aspx||1|1|1||734-666-3020|734-666-3022|www.lafontainehyundailivonia.com/schedule-service/|www.lafontainehyundailivonia.com/testdrive.aspx|www.surecritic.com/reviews/lafontaine-hyundai-of-livonia-3|DealerOn|||DDC|||1|0|734-821-3836|734-593-1734
MI062|ZEIGLER HYUNDAI OF HOLLAND||CE8|CE|CE8|CE8|AARON J ZEIGLER|822 CHICAGO DRIVE||HOLLAND|MI|49423|800 CHICAGO DRIVE||HOLLAND|MI|49423|616-392-8516|616-394-9179|40|AARON ZEIGLER (GM TBD)|2024-08-20 02:30:27.150000000|2023-07-14 13:35:25.650000000|www.zeiglerhyundaiofholland.com||0|0|42.798965454101563|-86.072586059570313|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=xtm20230517101xx1|0|0||1||0|https://www.surecritic.com/reviews/zeigler-hyundai-of-holland|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=MI062&VARIANT=HYUNDAI|False||0|www.zeiglerhyundaiofholland.com/new-inventory/index.htm|||1|1|||||||||||||0|0||
MI063|SERRA HYUNDAI TRAVERSE CITY||CE8|CE|CE8|CE8|JOSEPH O SERRA|1661 S GARFIELD AVE||TRAVERSE CITY|MI|49686|1661 S GARFIELD AVE||TRAVERSE CITY|MI|49686|231-932-6240|231-932-6204|532|JOSEPH SERRA|2024-08-20 02:30:27.150000000|2024-05-07 02:15:01.830000000|www.billmarshhyundai.com||0|0|44.737442016601563|-85.594406127929688|DEALER.COM||0|0||4||0|https://www.surecritic.com/reviews/serra-hyundai-traverse-city||False||0|www.billmarshhyundai.com/new-inventory/index.htm||0|1|1|||||www.billmarshhyundai.com/hyundai-test-drive.htm||Dealer.com|||DDC|||1|0||
MN014|KOLAR HYUNDAI|2002-08-01 00:00:00|MS6|MS|MS6|MS6|PETER J. KOLAR|4781 MILLER TRUNK HWY||HERMANTOWN|MN|55811|4766 MILLER TRUNK HWY||HERMANTOWN|MN|55811|218-733-0200|218-722-9099|224|JACK KOLAR|2014-01-03 11:12:54|2016-08-09 17:47:52.247000000|www.kolarhyundai.com|leads@kolarhyundai.motosnap.com|0|0|46.819461822509766|-92.183784484863281|COBALT|https://kolarhyundai.myvehiclesite.com/appt/|0|0||3|4.5787836000000004|506|https://www.surecritic.com/reviews/kolar-hyundai|https://kolarhyundai.myvehiclesite.com/appt/|True|2020-01-02||www.kolarhyundai.com/search/new-hyundai/?tp=new||0|1|1||218-302-1190|218-302-1195|www.kolarhyundai.com/schedule-service.html|www.kolarhyundai.com/testdrive.aspx||DealerOn||||Y|lock|0|0|218-395-5709|218-550-5609
MN016|LUTHER BURNSVILLE HYUNDAI||MS6|MS|MS6|MS6|CHARLES D LUTHER|14700 BUCK HILL ROAD||BURNSVILLE|MN|55306|14700 BUCK HILL ROAD||BURNSVILLE|MN|55306|952-367-4600|952-367-4601|13|FARROKH (CHARLIE) RASSOULI|2017-04-05 14:29:27|2016-08-09 17:47:52.247000000|www.burnsvillehyundai.com|charles.guptill@burnsvillehyundai.com|1|0|44.736759185791016|-93.286582946777344|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmamn016|0|0||1|4.8302677000000003|4008|https://www.surecritic.com/reviews/luther-burnsville-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=MN016&VARIANT=HYUNDAI|True|2020-01-02||www.burnsvillehyundai.com/new-vehicles/||0|1|1||612-230-5866|612-230-5868|www.burnsvillehyundai.com/service/|www.burnsvillehyundai.com/hyundai-test-drive/|www.surecritic.com/reviews/luther-burnsville-hyundai|Dealer Inspire|||DDC|||1|0|612-482-3670|612-324-5183
MN017|BUERKLE HYUNDAI|2006-05-24 00:00:00|MS6|MS|MS6|MS6|DAVID BUERKLE|3350 N. HIGHWAY 61||WHITE BEAR LAKE|MN|55110|3350 N. HIGHWAY 61||WHITE BEAR LAKE|MN|55110|651-484-0231|651-484-9463|13|GM CANDIDATE (07/24) JUSTON ANDERSON|2015-08-11 07:59:37|2016-08-09 17:47:52.247000000|www.buerklehyundai.com|ryan.brown@buerkle.com|0|0|45.094997406005859|-93.005622863769531|COBALT|https://consumer.xtime.com/scheduling/?webKey=buerklehyundai|1|0||1|4.7912277000000003|4670|https://www.surecritic.com/reviews/buerkle-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=MN017&VARIANT=HYUNDAI|True|2020-01-02||www.buerklehyundai.com/new-inventory/index.htm||1|1|1||651-615-1185|651-615-1186|www.buerklehyundai.com/schedule-service.htm|www.buerklehyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/buerkle-hyundai|Dealer.com|1|buerklehyundai|RST|N|nolock|1|0|651-374-9621|651-409-9798
MN020|WALSER HYUNDAI||MS6|MS|MS6|MS6|PAUL WALSER|8100 LAKELAND AVENUE||BROOKLYN PARK|MN|55445|8100 LAKELAND AVENUE||BROOKLYN PARK|MN|55445|763-424-4444|763-592-8701|13|GM CANDIDATE (01/24) ERIKKA WELLS|2016-02-02 07:55:38|2016-08-09 17:47:52.247000000|www.walserhyundai.com|tnordstrom@walser.com|0|0|45.101737976074219|-93.388336181640625|COBALT|https://conscheduling.tekioncloud.com/consumer-scheduling/sign-in/phone?accessToken=libertyfamilyofdealerships_401_1932&source=HYUNDAI|0|0||5|4.7808412999999996|3790|https://www.surecritic.com/reviews/walser-hyundai||True|2020-01-02||www.walserhyundai.com/new-vehicles/||1|1|1||651-615-1188|651-615-1187|www.walserhyundai.com/service/|www.walserhyundai.com/hyundai-test-drive/|surecritic.com/reviews/walser-hyundai|Dealer Inspire|||TEK|||1|0|651-615-4074|651-615-9505
MN021|LUTHER BLOOMINGTON HYUNDAI||MS6|MS|MS6|MS6|CHARLES D LUTHER|4801 AMERICAN BOULEVARD WEST||BLOOMINGTON|MN|55437|4801 AMERICAN BOULEVARD WEST||BLOOMINGTON|MN|55437|952-881-5100|952-377-2001|13|ALEX IRLIN|2017-03-08 06:51:00|2016-08-09 17:47:52.247000000|www.bloomingtonhyundai.com|eric.hricak@lutherauto.com|1|0|44.857154846191406|-93.342193603515625|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmamn021|1|0|MN701     |1|4.6970014000000004|4087|https://www.surecritic.com/reviews/luther-bloomington-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=MN021&VARIANT=HYUNDAI|True|2020-01-02||www.bloomingtonhyundai.com/new-vehicles/||0|1|1||651-615-1190|651-615-1195|www.bloomingtonhyundai.com/service/|www.bloomingtonhyundai.com/hyundai-test-drive/|www.surecritic.com/reviews/luther-bloomington-hyundai|Dealer Inspire|||DDC|||1|0|651-369-6162|651-243-9252
MN024|DONDELINGER HYUNDAI||MS6|MS|MS6|MS6|DAVID DONDELINGER|PO BOX 323||BRAINERD|MN|56401|6720 PINE BEACH ROAD||BAXTER|MN|56425|218-454-2300|218-454-2340|619|DAVID DONDELINGER|2017-09-21 06:54:33|2016-08-09 17:47:52.247000000|www.dondelingerhyundai.com|blarson@dondelingerauto.com|0|0|46.385593414306641|-94.26043701171875|COBALT|https://consumer.xtime.com/scheduling/?webKey=xtm202311031010xx1|0|0||1|4.6070428999999997|774|https://www.surecritic.com/reviews/dondelinger-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=MN024&VARIANT=HYUNDAI|True|2020-01-02||www.dondelingerhyundai.com/new-inventory/index.htm||1|1|1||218-297-3025|218-297-3022|www.dondelingerhyundai.com/schedule-service.htm|www.dondelingerhyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/dondelinger-hyundai|Dealer.com|||DDC|||0|0|218-357-4305|218-307-2924
MN025|MORRIES 394 HYUNDAI||MS6|MS|MS6|MS6|LANCE  ISERMAN|6661 WAYZATA BOULEVARD||SAINT LOUIS PARK|MN|55426|6661 WAYZATA BOULEVARD||SAINT LOUIS PARK|MN|55426|952-449-2000|952-525-9490|13|GERARDO GONZALEZ|2017-02-22 09:11:07|2016-08-09 17:47:52.247000000|www.morries394hyundai.com||1|0|44.970367431640625|-93.364395141601563|COBALT||1|0||4|4.6092678999999999|2497|https://www.surecritic.com/reviews/morries-394-hyundai-1||True|2020-01-02||www.morries394hyundai.com/new-vehicles/||1|1|1||651-615-1200|651-615-1205|www.morries394hyundai.com/service/|www.morries394hyundai.com/hyundai-test-drive/|surecritic.com/reviews/morries-394-hyundai-1|Dealer Inspire|1|morries394hyundai|RST|N|nolock|1|0|651-615-9496|651-661-4540
MN026|HYUNDAI OF MANKATO||MS6|MS|MS6|MS6|AMADO ESPINOSA|1281 RAINTREE ROAD||MANKATO|MN|56001|1281 RAINTREE ROAD||MANKATO|MN|56001|507-682-7600|507-682-7607|638|AMADO ESPINOSA|2017-08-15 12:56:18|2017-10-16 16:29:45.427000000|www.hyundaiofmankato.com|kalderink@hyundaiofmankato.com|1|0|44.177810668945313|-93.966720581054688|COBALT|https://hyundaiofmankato.myvehiclesite.com/appt/|0|0||3|4.7126473999999998|461|https://www.surecritic.com/reviews/hyundai-of-mankato|https://hyundaiofmankato.myvehiclesite.com/appt/|True|2020-01-02||www.hyundaiofmankato.com/new-vehicles/||1|1|1||507-574-4088|507-574-4061|www.hyundaiofmankato.com/service/|www.hyundaiofmankato.com/hyundai-test-drive/|www.surecritic.com/reviews/hyundai-of-mankato|Dealer Inspire|1|hyundaiofmankato|RST|N|nolock|1|0|507-847-1773|507-873-3574
MN027|INVER GROVE HYUNDAI||MS6|MS|MS6|MS6|MICHAEL SAXON|1290 50TH STREET EAST||INVER GROVE HEIGHTS|MN|55077|1290 50TH STREET EAST||INVER GROVE HEIGHTS|MN|55077|651-204-4400|651-204-4425|13|TED SAXON|2024-08-20 02:30:27.150000000|2017-10-16 16:29:45.427000000|www.invergrovehyundai.com||1|0|44.878616333007813|-93.079299926757812|COBALT|https://consumer.xtime.com/scheduling/?webKey=hma20170712mn027xx1|0|0||1|4.6892562|1915|https://www.surecritic.com/reviews/inver-grove-hyundai-1|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=MN027&VARIANT=HYUNDAI|True|2020-01-02||www.invergrovehyundai.com/new-inventory/index.htm||0|1|1||612-453-3885|612-453-3871|www.invergrovehyundai.com/schedule-service.htm|www.invergrovehyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/inver-grove-hyundai-1|Dealer.com|1|invergrovehyundai|RST|N|nolock|1|0|612-482-8449|612-482-6247
MN028|ST. CLOUD HYUNDAI||MS6|MS|MS6|MS6|BRADFORD SKYTTA|900 2ND STREET SOUTH||WAITE PARK|MN|56387|900 2ND STREET SOUTH||WAITE PARK|MN|56387|320-251-8200|320-257-4101|564|GM DIR APPT IN PROC KEVIN ALDERINK|2017-10-16 08:00:17|2018-01-29 11:27:23.743000000|www.stcloudhyundai.com||1|0|45.548549652099609|-94.228553771972656|COBALT|https://stcloudhyundai.myvehiclesite.com/appt/|0|0|MN704     |3|4.7070730000000003|2451|https://www.surecritic.com/reviews/st-cloud-hyundai|https://stcloudhyundai.myvehiclesite.com/appt/|True|2020-01-02||www.stcloudhyundai.com/new-inventory/index.htm||1|1|1||320-345-5300|320-345-5311|www.stcloudhyundai.com/schedule-service.htm|www.stcloudhyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/st-cloud-hyundai|Dealer.com|||DDC|||1|0|320-264-8875|320-446-3221
MN029|WALSER HYUNDAI COON RAPIDS||MS6|MS|MS6|MS6|ANDREW  WALSER|2075 GATEWAY DRIVE NW||COON RAPIDS|MN|55448|2075 GATEWAY DRIVE NW||COON RAPIDS|MN|55448|612-482-2880|612-482-2966|13|HASSAN GHANDOUR|2024-08-20 02:30:27.150000000|2023-03-29 02:15:01.167000000|www.walserhyundaicoonrapids.com||0|0|45.185062408447266|-93.319992065429687|DEALER.COM|https://conscheduling.tekioncloud.com/consumer-scheduling/sign-in/phone?accessToken=walserautomotivegroup_95_1684&source=HYUNDAI|0|0||5||0|https://www.surecritic.com/reviews/walser-hyundai-coon-rapids||False||0|www.walserhyundaicoonrapids.com/new-vehicles/||0|1|1||||www.walserhyundaicoonrapids.com/service/|www.walserhyundaicoonrapids.com/hyundai-test-drive/||Dealer Inspire|||TEK|||1|0||
MN030|HAPPY HYUNDAI OF ROCHESTER||MS6|MS|MS6|MS6|BRET  MATTHEWS|4800 HWY 52 NORTH||ROCHESTER|MN|55901|4800 US HWY 52 NORTH||ROCHESTER|MN|55901|507-289-4004|507-252-2392|141|BRET MATTHEWS|2024-08-20 02:30:27.150000000|2023-07-18 02:15:02.200000000|www.rochesterhappyhyundai.com||0|0|44.073140718921138|-92.502971918538265|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=xtm202307261025xx1|0|0||1||0|https://www.surecritic.com/reviews/happy-hyundai-of-rochester|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=MN030&VARIANT=HYUNDAI|False||0|www.rochesterhappyhyundai.com//new-vehicles/||0|1|1||||www.rochesterhappyhyundai.com/service/|www.rochesterhappyhyundai.com/hyundai-test-drive/||Dealer Inspire|1|rochesterhappyhyundai|RST|N|nolock|1|0||
MO006|NORTHTOWNE HYUNDAI|1988-01-11 00:00:00|SC1|SC|SC1|SC1|K. LAWRENCE  LE FEVER|6750 N. OAK TRAFFICWAY||KANSAS CITY|MO|64118|6750 N. OAK TRAFFICWAY||KANSAS CITY|MO|64118|816-436-2255|816-468-2206|28|K. LAWRENCE LEFEVER|2016-08-15 12:02:50|2016-08-09 17:47:52.247000000|www.northtownehyundai.com|northtownehyundaikc@gmail.com|0|0|39.216850280761719|-94.576789855957031|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmamo006|0|0||1|4.8481737000000003|2985|https://www.surecritic.com/reviews/northtowne-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=MO006&VARIANT=HYUNDAI|False|||www.northtownehyundai.com/new-inventory/index.htm||1|1|1||816-521-6511|816-521-6501|www.northtownehyundai.com/schedule-service.htm|www.northtownehyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/northtowne-hyundai|Dealer.com|||DDC|||1|0|816-293-4946|816-320-5442
MO011|DEAN TEAM HYUNDAI|1990-12-02 00:00:00|CEC|CE|CEC|CEC|PATRICK DEAN|14754 MANCHESTER ROAD||BALLWIN|MO|63011|14754 MANCHESTER ROAD||BALLWIN|MO|63011|636-591-0500|636-591-0508|17|PATRICK DEAN|2014-08-11 10:44:32|2016-08-09 17:47:52.247000000|www.deanteamhyundai.com||0|0|38.592555999755859|-90.533798217773438|COBALT|https://consumer.xtime.com/scheduling/?webKey=deanteamhyundai|1|0|MO701     |1|4.6609959999999999|2819|https://www.surecritic.com/reviews/dean-team-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=MO011&VARIANT=HYUNDAI|True|2020-01-02||www.deanteamhyundai.com/new-inventory/index.htm||0|1|1||573-271-5353|573-271-5356|www.deanteamhyundai.com/service-appointment.html|www.deanteamhyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/dean-team-hyundai|Dealer.com|||DDC|N|nolock|0|0|573-889-3589|573-464-3487
MO016|ST. CHARLES HYUNDAI|1992-06-26 00:00:00|CEC|CE|CEC|CEC|KEVIN A. MAHER|5701 VETERANS MEMORIAL PKWY||SAINT PETERS|MO|63376|5701 VETERANS MEMORIAL PKWY||SAINT PETERS|MO|63376|636-441-4481|636-441-3017|17|KEVIN MAHER, JR.|2017-10-31 13:13:06|2016-08-09 17:47:52.247000000|www.stcharleshyundai.com|kevin@stcharlesauto.com|1|0|38.797348022460938|-90.6009521484375|DEALER.COM||1|0|MO704     |4|4.7277823999999997|3342|https://www.surecritic.com/reviews/st-charles-hyundai||True|2020-01-02||www.stcharleshyundai.com/new-inventory/index.htm||1|1|1||636-336-1005|636-442-1084|www.stcharleshyundai.com/schedule-service.htm|www.stcharleshyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/st-charles-hyundai|Dealer.com|1|stcharleshyundai|RST|N|nolock|1|0|636-442-4289|636-306-3201
MO029|MCCARTHY HYUNDAI|1999-10-06 00:00:00|SC1|SC|SC1|SC1|JOHN C MCCARTHY|3000 NW SOUTH OUTER ROAD||BLUE SPRINGS|MO|64015|3000 NW SOUTH OUTER ROAD||BLUE SPRINGS|MO|64015|816-224-7500|816-224-7530|28|GM CANDIDATE (05/23) CHRISTOPHER LEE|2012-11-12 11:06:04|2016-08-09 17:47:52.247000000|www.mccarthyhyundai.com|kgiles@mccarthyautogroup.com|0|0|39.032230377197266|-94.297981262207031|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=hmamo029|0|0||1|4.7022905000000002|3256|https://www.surecritic.com/reviews/mccarthy-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=MO029&VARIANT=HYUNDAI|True|2020-10-01||www.mccarthyhyundai.com/VehicleSearchResults?search=new||1|1|1||816-463-9355|816-463-9353|www.mccarthyhyundai.com/ServiceApptForm|www.mccarthyhyundai.com/Schedule-Test-Drive.html||Ansira|||DDC|||1|0|816-542-3583|816-992-5779
MO030|SUNTRUP HYUNDAI|1999-09-29 00:00:00|CEC|CE|CEC|CEC|CRAIG M SUNTRUP|5926 S LINDBERGH BLVD||SAINT LOUIS|MO|63123|5926 S LINDBERGH BLVD||SAINT LOUIS|MO|63123|314-892-2552|314-892-0098|17|CRAIG SUNTRUP|2016-04-23 14:31:04|2016-08-09 17:47:52.247000000|www.suntruphyundaisouth.com|liz@suntrup.com, msmajic@suntrup.com|0|0|38.521476745605469|-90.3450927734375|COBALT|https://consumer.xtime.com/scheduling/?webKey=suntruphyundai|1|0|MO705     |1|4.6184880000000001|5291|https://www.surecritic.com/reviews/suntrup-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=MO030&VARIANT=HYUNDAI|True|2020-01-02||www.suntruphyundaisouth.com/new-vehicles/||1|1|1||314-802-4443|314-802-4446|www.suntruphyundaisouth.com/service/|www.suntruphyundaisouth.com/hyundai-test-drive/|surecritic.com/reviews/suntrup-hyundai|Dealer Inspire|1|suntruphyundaisouth|RST|N|nolock|1|0|314-549-8753|314-886-6029
MO036|FLETCHER HYUNDAI|2007-02-04 00:00:00|SC3|SC|SC3|SC3|FRANK FLETCHER|3111 EAST 32ND STREET||JOPLIN|MO|64804|3111 EAST 32ND STREET||JOPLIN|MO|64804|417-625-4500|417-624-0918|118|LARRY KEEN|2017-04-10 11:23:31|2016-08-09 17:47:52.247000000|www.fletcherhyundai.com|keen.larry.g@gmail.com|0|0|37.05535888671875|-94.475578308105469|COBALT|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=MO036&externalsource=email&theme=hyundai|0|0||2|4.7269185|1460|https://www.surecritic.com/reviews/fletcher-hyundai|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=MO036&externalsource=email&theme=hyundai|False|||www.fletcherhyundai.com/new-inventory/index.htm||1|1|1||417-385-1010|417-385-1102|www.fletcherhyundai.com/schedule-service.htm|www.fletcherhyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/fletcher-hyundai|Dealer.com|||RST|||1|0|417-302-3847|417-246-3017
MO042|RELIABLE HYUNDAI||SC3|SC|SC3|SC3|JEFFREY RACHOR|438 S. INGRAM MILL RD||SPRINGFIELD|MO|65802|438 S. INGRAM MILL RD||SPRINGFIELD|MO|65802|417-317-5066|417-865-9483|82|CRAIG REISERER|2015-12-22 08:06:49|2016-08-09 17:47:52.247000000|www.reliablehyundai.com|sales@reliableimports.com|0|0|37.171112060546875|-93.2261962890625|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmamo026|0|0||1|4.6732202000000003|3207|https://www.surecritic.com/reviews/reliable-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=MO042&VARIANT=HYUNDAI|True|2020-01-02||www.reliablehyundai.com/new-inventory/index.htm||0|1|1||417-351-2180|417-351-2181|www.reliablehyundai.com/schedule-service.htm|www.reliablehyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/reliable-hyundai|Dealer.com|1|reliablehyundai|RST|Y|lock|1|0|417-607-6089|417-308-8211
MO044|AUFFENBERG HYUNDAI CAPE GIRARDEAU||SC1|SC|SC1|SC1|CHRISTOPHER AUFFENBERG|386 SIEMERS DRIVE||CAPE GIRARDEAU|MO|63701|386 SIEMERS DRIVE||CAPE GIRARDEAU|MO|63701|573-332-1711|573-332-0148|559|CHRISTOPHER AUFFENBERG|2017-09-07 10:46:47|2016-08-09 17:47:52.247000000|www.auffenbergcapehyundai.com|mzuppardi@chrisauffenberg.com|0|0|37.294078826904297|-89.577423095703125|COBALT|https://auffenberghyundaiofcapegirardeau.myvehiclesite.com/appt/|0|0||3|4.4957592000000002|508|https://www.surecritic.com/reviews/auffenberg-hyundai-cape-girard|https://auffenberghyundaiofcapegirardeau.myvehiclesite.com/appt/|True|2020-01-02||www.auffenbergcapehyundai.com/new-inventory/index.htm||1|1|1||573-271-2223|573-271-2411|www.auffenbergcapehyundai.com/schedule-car-maintenance-or-auto-repair-cape-girardeau-mo|www.auffenbergcapehyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/auffenberg-hyundai-cape-girard|Dealer.com|||DDC|||0|0|573-284-3240|573-879-2325
MO045|JOE MACHENS HYUNDAI||SC1|SC|SC1|SC1|MARK MCLARTY|1300 VANDIVER DRIVE||COLUMBIA|MO|65202|1300 VANDIVER DRIVE||COLUMBIA|MO|65202|573-474-7400|573-474-1407|145|GM DIR APPT IN PROC JOE HANER|2018-01-22 07:12:01|2016-08-09 17:47:52.247000000|www.joemachenshyundai.com||1|0|38.969593048095703|-92.320343017578125|COBALT|https://consumer.xtime.com/scheduling/?webKey=xtm202005190245xx1|1|0||1|4.7410003999999999|2209|https://www.surecritic.com/reviews/joe-machens-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=MO045&VARIANT=HYUNDAI|True|2020-01-02||www.joemachenshyundai.com/VehicleSearchResults?search=new||0|1|1||573-355-5025|573-303-5065|www.joemachenshyundai.com/ServiceApptForm|www.joemachenshyundai.com/Schedule-Test-Drive.html|www.joemachenshyundai.com/reviews.html|Ansira|1|joemachenshyundai|RST|N|nolock|1|0|573-787-5022|573-538-3198
